from_phone,to_phone,amount,timestamp,type,suspicious_score
9851680524,9118635627,418121,2024-06-22T11:29:00.000Z,NEFT,0.96
9827742121,9158938816,848049,2024-07-04T18:51:00.000Z,IMPS,0.8
9814787975,9160579169,429962,2024-04-18T14:34:00.000Z,UPI,0.7
9895701249,9184313589,442399,2024-09-26T11:22:00.000Z,CARD,0.26
9848989113,9123121334,875783,2024-05-04T21:26:00.000Z,RTGS,0.11
9862403509,9149598288,652489,2024-02-02T21:13:00.000Z,CARD,0.2
9899985979,9178104463,61722,2024-05-23T07:38:00.000Z,UPI,0.71
9827721446,9195243171,516918,2024-03-20T13:54:00.000Z,WALLET,0.46
9840337070,9154911791,366309,2024-12-19T11:51:00.000Z,RTGS,0.32
9872795324,9146828280,898983,2024-07-01T16:30:00.000Z,CARD,0.43
9884432366,9153569757,832323,2024-12-05T15:45:00.000Z,NEFT,0.13
9819305741,9123687024,610548,2024-03-21T19:20:00.000Z,IMPS,0.93
9831244701,9137151032,50304,2024-12-22T04:59:00.000Z,CARD,0.81
9880574721,9153376721,925878,2024-04-19T11:18:00.000Z,UPI,0.07
9835333500,9180316894,107436,2024-02-21T20:58:00.000Z,UPI,0.64
9898641646,9184400138,764700,2024-06-11T08:01:00.000Z,WALLET,0.3
9865608576,9161024458,640880,2024-05-18T16:53:00.000Z,CARD,0.75
9879465529,9126712472,964259,2024-12-11T02:25:00.000Z,IMPS,0.86
9832211163,9171969985,396952,2024-07-31T20:01:00.000Z,RTGS,0.7
9822597467,9164434402,743379,2024-08-14T09:44:00.000Z,CARD,0.66
9828377373,9189791946,447113,2024-02-15T15:21:00.000Z,CARD,0.3
9850486870,9161061821,420145,2024-10-08T22:20:00.000Z,NEFT,0.65
9879311790,9181845046,356875,2024-12-27T04:46:00.000Z,WALLET,0.39
9856163383,9147805484,792914,2024-08-10T20:30:00.000Z,IMPS,0.72
9890741542,9155029266,221637,2024-10-28T11:54:00.000Z,IMPS,0.07
9879564417,9146077671,784338,2024-02-06T07:55:00.000Z,WALLET,0.16
9860095704,9122097014,974259,2024-08-27T13:51:00.000Z,IMPS,0.15
9892186881,9112358152,782519,2024-03-10T08:05:00.000Z,NEFT,0.72
9839106223,9178829658,989954,2024-07-09T09:52:00.000Z,IMPS,0.9
9867783989,9137466443,694742,2024-07-09T11:20:00.000Z,WALLET,0.03
9814332612,9176037453,296628,2024-11-12T12:07:00.000Z,NEFT,0.88
9893428536,9192561943,643319,2024-10-01T07:35:00.000Z,RTGS,0.8
9860594237,9167000952,488281,2024-01-21T08:12:00.000Z,NEFT,0.27
9828489552,9163994389,163193,2024-04-22T21:50:00.000Z,UPI,0.43
9840532713,9114390939,879277,2024-05-13T20:03:00.000Z,CARD,0.24
9848642409,9135783679,871930,2024-12-14T07:32:00.000Z,NEFT,0.03
9840398236,9180307270,834802,2024-07-09T00:07:00.000Z,NEFT,0.36
9817967271,9157692109,63690,2024-09-23T13:40:00.000Z,NEFT,0.12
9870138307,9126202147,561130,2024-12-21T23:55:00.000Z,RTGS,0.45
9884374523,9186244188,201882,2024-03-01T16:11:00.000Z,RTGS,0.29
9871855135,9182154803,113898,2024-01-27T09:05:00.000Z,CARD,0.09
9860611508,9127333300,380965,2024-11-17T08:06:00.000Z,CARD,0.19
9868575962,9190146416,940544,2024-03-22T05:13:00.000Z,UPI,0.22
9830548929,9134177370,174718,2024-06-01T19:18:00.000Z,CARD,0.3
9829141483,9187373067,286288,2024-08-10T01:02:00.000Z,NEFT,0.75
9837479025,9116618915,782492,2024-01-03T17:11:00.000Z,NEFT,0.76
9888544138,9119720154,500854,2024-09-07T20:18:00.000Z,CARD,0.34
9828545466,9132868697,647532,2024-02-28T10:11:00.000Z,CARD,0.32
9890090312,9137582523,935735,2024-11-27T07:19:00.000Z,NEFT,0.96
9869696525,9144210473,27148,2024-06-21T01:12:00.000Z,RTGS,0.16
9867083277,9170648062,967736,2024-08-17T04:58:00.000Z,IMPS,0.4
9861184975,9141813849,261243,2024-12-12T08:24:00.000Z,WALLET,0.65
9884080464,9187233421,837880,2024-12-15T14:13:00.000Z,CARD,0.93
9895511921,9147619069,996678,2024-10-13T14:07:00.000Z,CARD,0.26
9845345292,9153436147,115234,2024-06-01T10:11:00.000Z,RTGS,0.33
9818498395,9149774364,128852,2024-05-21T19:26:00.000Z,RTGS,0.07
9811441017,9127455549,328903,2024-03-16T12:38:00.000Z,IMPS,0.13
9872495479,9194039611,692453,2024-07-23T05:06:00.000Z,UPI,0.46
9817777981,9152809215,122865,2024-03-07T08:26:00.000Z,UPI,0.77
9895236012,9116398153,764643,2024-08-27T14:39:00.000Z,NEFT,0.14
9832202898,9112923823,990087,2024-07-08T20:33:00.000Z,WALLET,0.48
9880639805,9172541089,383425,2024-05-18T18:12:00.000Z,UPI,0.88
9895596822,9122300065,151846,2024-11-22T15:20:00.000Z,UPI,0.55
9895794161,9157527735,547456,2024-12-14T07:48:00.000Z,UPI,0.76
9873951892,9195118782,623878,2024-01-23T06:12:00.000Z,UPI,0.99
9867900539,9114688837,789655,2024-05-23T09:52:00.000Z,IMPS,0.01
9848044142,9179331805,154639,2024-12-22T21:18:00.000Z,CARD,0.05
9894018728,9146990146,180936,2024-09-17T23:47:00.000Z,UPI,0.65
9830512982,9184463843,312004,2024-11-03T00:28:00.000Z,UPI,0.5
9875648093,9162859347,612326,2024-02-09T01:14:00.000Z,NEFT,0.93
9881060647,9111379000,272775,2024-08-03T00:40:00.000Z,IMPS,0.98
9831023966,9137971014,383915,2024-05-11T09:57:00.000Z,CARD,0.95
9896230444,9140162699,968337,2024-04-17T10:54:00.000Z,IMPS,0.86
9866588582,9155719443,275676,2024-02-05T16:46:00.000Z,NEFT,0.16
9842245584,9143662272,355906,2024-08-24T22:32:00.000Z,RTGS,0.21
9888287162,9168102025,603170,2024-06-05T11:18:00.000Z,IMPS,0.68
9853453392,9174096828,468397,2024-10-14T10:15:00.000Z,IMPS,0.43
9869547364,9170101839,544328,2024-03-28T17:25:00.000Z,UPI,0.95
9840010954,9147202827,479963,2024-04-09T15:11:00.000Z,RTGS,0.09
9823585191,9170724135,53452,2024-11-04T22:48:00.000Z,CARD,0.98
9841655938,9132785343,910757,2024-11-08T23:44:00.000Z,IMPS,0.98
9822420555,9169506785,140132,2024-04-27T21:23:00.000Z,RTGS,0.68
9835479960,9131952420,193786,2024-02-15T09:05:00.000Z,RTGS,0.29
9823515090,9133319309,880078,2024-03-16T15:15:00.000Z,UPI,0.79
9826266180,9156155832,996351,2024-08-27T03:59:00.000Z,IMPS,0.04
9834504996,9139202820,391449,2024-06-14T01:15:00.000Z,IMPS,0.02
9870343702,9162439677,891302,2024-07-18T10:47:00.000Z,IMPS,0.08
9841134783,9142155953,896193,2024-02-23T17:27:00.000Z,UPI,0.03
9875564568,9161094988,373159,2024-03-06T14:09:00.000Z,NEFT,0.53
9894990838,9167216473,546768,2024-09-23T18:58:00.000Z,UPI,0.87
9836783815,9169834721,560907,2024-07-03T08:28:00.000Z,RTGS,0.43
9894947471,9125652102,588280,2024-11-27T15:40:00.000Z,RTGS,0.9
9851966615,9134894009,472971,2024-02-28T18:02:00.000Z,UPI,0.01
9824747131,9179613258,626088,2024-09-08T12:35:00.000Z,NEFT,0.5
9838075315,9118116763,991513,2024-01-20T04:39:00.000Z,UPI,0.99
9875560251,9131119042,314578,2024-09-04T04:44:00.000Z,NEFT,0.1
9893162897,9159940827,494915,2024-11-11T13:57:00.000Z,UPI,0.59
9895458466,9157513410,876602,2024-02-18T14:09:00.000Z,RTGS,0.1
9831938395,9118197122,848818,2024-08-15T16:24:00.000Z,IMPS,0.71
9893363122,9134577211,895228,2024-10-18T09:07:00.000Z,NEFT,0.25
9855232327,9163463808,497176,2024-06-06T19:18:00.000Z,RTGS,0.84
9875510195,9146283700,673050,2024-11-03T15:05:00.000Z,IMPS,0.35
9886500762,9197766894,724661,2024-07-15T05:06:00.000Z,CARD,0.46
9865043566,9197079290,523586,2024-04-19T04:07:00.000Z,RTGS,0.57
9854149326,9123985003,472822,2024-03-23T01:00:00.000Z,NEFT,0.68
9839901709,9120658432,432004,2024-11-27T14:38:00.000Z,UPI,0.31
9857511629,9142062531,838836,2024-08-13T10:31:00.000Z,RTGS,0.66
9879994325,9119587893,102278,2024-11-09T14:14:00.000Z,WALLET,0.56
9885981429,9135313874,123616,2024-02-10T09:05:00.000Z,WALLET,0.81
9855929798,9175520057,961684,2024-03-14T11:59:00.000Z,RTGS,0.86
9859687524,9182126280,393984,2024-09-22T04:01:00.000Z,CARD,0.82
9875109417,9178746472,44247,2024-07-16T00:43:00.000Z,WALLET,0.87
9870940463,9137198216,98516,2024-11-28T05:20:00.000Z,CARD,0.93
9842304227,9199359631,547558,2024-11-23T03:22:00.000Z,NEFT,0.8
9811113240,9120965952,687402,2024-12-13T09:32:00.000Z,IMPS,0.29
9816949905,9139179848,505542,2024-12-25T06:26:00.000Z,RTGS,0.25
9882585707,9133056007,158767,2024-09-06T20:25:00.000Z,RTGS,0.98
9810530759,9113355432,300489,2024-11-15T10:47:00.000Z,RTGS,0.99
9879013201,9156817193,6939,2024-01-18T18:27:00.000Z,UPI,0.32
9868663386,9117237171,942194,2024-08-05T07:38:00.000Z,WALLET,0.47
9874739625,9130825046,951193,2024-07-10T14:18:00.000Z,RTGS,0.65
9873750996,9181433672,832163,2024-08-09T21:19:00.000Z,UPI,0.99
9824654868,9147576801,715097,2024-11-25T08:55:00.000Z,UPI,0.32
9888596497,9143643128,904731,2024-05-22T11:47:00.000Z,UPI,0.2
9836795475,9170826522,451656,2024-11-12T16:39:00.000Z,NEFT,0.11
9811179540,9190736475,796943,2024-09-26T09:36:00.000Z,UPI,0.19
9888285344,9163941095,384947,2024-08-22T04:16:00.000Z,NEFT,0.07
9854960702,9124599534,451746,2024-07-21T18:30:00.000Z,WALLET,0.31
9875873016,9136364524,650537,2024-04-18T07:16:00.000Z,UPI,0.72
9847729818,9171914432,283536,2024-03-07T01:11:00.000Z,IMPS,0.54
9899759149,9140054443,906127,2024-08-22T02:27:00.000Z,WALLET,0.27
9820219243,9116513297,376984,2024-09-14T06:20:00.000Z,NEFT,0.88
9897949946,9133427490,622754,2024-04-25T04:23:00.000Z,IMPS,0.81
9864043735,9173463166,897016,2024-12-25T23:12:00.000Z,RTGS,0.45
9824559232,9197772121,511898,2024-11-03T01:13:00.000Z,NEFT,0.48
9842083322,9174193218,44922,2024-07-08T06:33:00.000Z,NEFT,0.79
9874540646,9154478685,612454,2024-09-18T18:01:00.000Z,CARD,0.03
9888046962,9199268112,227794,2024-01-13T16:27:00.000Z,CARD,0.34
9857590811,9152772142,11746,2024-09-12T05:22:00.000Z,WALLET,0.77
9830288263,9115428103,734236,2024-10-06T15:49:00.000Z,RTGS,0.47
9811724079,9119276842,308025,2024-07-18T05:45:00.000Z,CARD,0.62
9830258728,9180464006,112228,2024-05-03T21:29:00.000Z,WALLET,0.26
9881518884,9159273392,489237,2024-10-31T21:40:00.000Z,NEFT,0.61
9856085341,9162454444,61276,2024-06-03T22:10:00.000Z,UPI,0.02
9836417016,9199933488,211323,2024-06-25T07:48:00.000Z,CARD,0.82
9837440385,9127367278,400720,2024-05-08T12:56:00.000Z,UPI,0.21
9889443166,9165218833,423067,2024-01-11T04:14:00.000Z,NEFT,0.39
9883920269,9150600949,925312,2024-12-13T02:09:00.000Z,RTGS,0.02
9861224076,9192612364,18731,2024-09-09T21:30:00.000Z,NEFT,0.34
9851091446,9114889926,283533,2024-01-05T12:43:00.000Z,UPI,0.06
9832469242,9180361187,957356,2024-05-06T12:08:00.000Z,IMPS,0.37
9852240246,9165246164,382356,2024-11-25T23:15:00.000Z,WALLET,0.11
9865510066,9157846360,476495,2024-02-11T15:35:00.000Z,NEFT,0.74
9871836872,9186952456,208603,2024-02-24T07:18:00.000Z,WALLET,0.72
9811728227,9161124397,581162,2024-11-08T07:50:00.000Z,CARD,0.87
9889984436,9169016769,952345,2024-05-24T06:57:00.000Z,RTGS,0.03
9840790449,9176230820,211332,2024-12-26T16:09:00.000Z,RTGS,0.48
9891002595,9124712932,253909,2024-09-03T07:46:00.000Z,RTGS,0.85
9871582639,9129083340,628757,2024-03-02T15:41:00.000Z,NEFT,0.25
9849240432,9179210357,258809,2024-04-27T19:48:00.000Z,NEFT,0.61
9895517140,9193862950,216218,2024-12-21T11:08:00.000Z,RTGS,0.5
9827146416,9140671779,57942,2024-01-27T18:06:00.000Z,UPI,0.39
9845080247,9172350445,286452,2024-04-18T02:11:00.000Z,RTGS,0.65
9855848452,9148696253,869804,2024-08-15T12:01:00.000Z,UPI,0.21
9831223388,9170299552,988131,2024-07-04T11:56:00.000Z,IMPS,0.55
9867836905,9136756809,553131,2024-07-25T19:06:00.000Z,NEFT,0.22
9881158069,9119908014,384365,2024-07-19T11:22:00.000Z,WALLET,0.8
9857884742,9175473901,322511,2024-12-17T23:38:00.000Z,CARD,0.42
9896544729,9188382110,378171,2024-02-09T01:56:00.000Z,UPI,0.54
9831842398,9174006465,631594,2024-12-01T00:31:00.000Z,IMPS,0.92
9870219746,9161680554,15054,2024-03-18T13:50:00.000Z,RTGS,0.73
9843087756,9166976570,476796,2024-10-03T00:28:00.000Z,WALLET,0.78
9833646004,9154513221,967545,2024-09-08T15:03:00.000Z,UPI,0.17
9888967418,9193442311,944966,2024-06-06T09:23:00.000Z,RTGS,0.69
9847891549,9178572831,866427,2024-02-24T15:20:00.000Z,UPI,0.96
9895357183,9151901431,462859,2024-03-27T08:09:00.000Z,WALLET,0.77
9837077147,9140479746,55722,2024-07-15T05:44:00.000Z,RTGS,0.36
9823965413,9116235153,77578,2024-02-17T05:05:00.000Z,IMPS,0.65
9826875556,9171004099,554160,2024-03-11T14:51:00.000Z,RTGS,0.87
9887750529,9178133513,136255,2024-02-29T20:39:00.000Z,IMPS,0.54
9877840213,9162914875,223084,2024-12-19T02:56:00.000Z,IMPS,0.82
9845107796,9151008248,105645,2024-08-06T03:44:00.000Z,UPI,0
9853010995,9179667930,354697,2024-04-03T21:48:00.000Z,IMPS,0.2
9867499158,9134081660,640857,2024-05-02T13:46:00.000Z,IMPS,0.11
9881014612,9165853293,909478,2024-04-11T07:25:00.000Z,RTGS,1
9862212661,9151280067,107947,2024-12-22T06:21:00.000Z,RTGS,0.76
9849066183,9128217280,540388,2024-12-05T20:17:00.000Z,RTGS,0.08
9831858487,9136543755,139002,2024-05-15T09:09:00.000Z,NEFT,0.33
9890906266,9167996644,369941,2024-09-22T02:57:00.000Z,UPI,0.03
9850897587,9110712464,834010,2024-07-31T21:24:00.000Z,IMPS,0.4
9814965124,9142168024,45455,2024-11-26T15:01:00.000Z,NEFT,0.29
9898476965,9156033414,36314,2024-07-11T19:51:00.000Z,IMPS,0.11
9859032797,9179769763,843804,2024-01-15T22:39:00.000Z,IMPS,0.81
9819116309,9134548441,378281,2024-11-08T09:17:00.000Z,NEFT,0.73
9891357569,9197502580,800140,2024-09-07T10:34:00.000Z,NEFT,0.71
9837225458,9194903170,785095,2024-02-17T16:39:00.000Z,RTGS,0.96
9870710275,9153076567,441193,2024-03-26T07:01:00.000Z,RTGS,0.57
9885236819,9199266133,791380,2024-03-17T21:58:00.000Z,CARD,0.9
9890938596,9151624090,479844,2024-08-07T23:03:00.000Z,RTGS,0.76
9887270072,9143783157,494683,2024-05-12T08:30:00.000Z,CARD,0.86
9813514863,9134505879,708310,2024-02-28T13:16:00.000Z,UPI,0.03
9861515059,9115938609,562570,2024-04-05T15:33:00.000Z,NEFT,0.27
9837012401,9144319351,76577,2024-12-05T17:46:00.000Z,WALLET,0.76
9814227917,9181634046,517468,2024-04-26T03:26:00.000Z,NEFT,0.84
9889841052,9177498954,654577,2024-03-11T08:33:00.000Z,WALLET,0.54
9873259401,9170291923,850941,2024-12-01T17:49:00.000Z,RTGS,0.66
9819048529,9183487810,70004,2024-08-23T13:19:00.000Z,CARD,0.11
9885526351,9192715089,133493,2024-04-05T09:15:00.000Z,WALLET,0.39
9826373866,9152121477,970401,2024-08-27T00:08:00.000Z,NEFT,0.44
9878342910,9164240297,187747,2024-04-06T16:32:00.000Z,UPI,0.5
9826965547,9158149044,998992,2024-04-01T02:49:00.000Z,IMPS,0.5
9844682985,9112189518,792613,2024-08-09T16:39:00.000Z,RTGS,0.96
9822442202,9181922845,390325,2024-09-13T02:40:00.000Z,CARD,0.57
9874792630,9151175699,627060,2024-06-06T22:29:00.000Z,RTGS,0.23
9833525729,9113384458,794604,2024-06-18T10:16:00.000Z,IMPS,0.76
9897358822,9187380473,227665,2024-07-11T19:40:00.000Z,RTGS,0.87
9889388952,9157646318,989074,2024-01-19T01:18:00.000Z,RTGS,0.22
9818405020,9166310988,823339,2024-12-05T01:42:00.000Z,NEFT,0.06
9818060460,9115803420,913016,2024-12-14T05:51:00.000Z,UPI,0.06
9880291201,9127652958,459748,2024-11-27T08:59:00.000Z,IMPS,0.24
9815362286,9189871365,889055,2024-09-08T17:04:00.000Z,RTGS,0.64
9816459565,9122177878,673340,2024-12-07T08:48:00.000Z,WALLET,0.85
9854524681,9185404860,697191,2024-06-02T20:47:00.000Z,IMPS,0.08
9852958894,9139333766,688852,2024-06-11T09:53:00.000Z,UPI,0.17
9849666066,9140608125,749571,2024-10-04T23:39:00.000Z,NEFT,0.15
9841417907,9118595475,549905,2024-05-07T17:09:00.000Z,CARD,0.38
9840635417,9118692086,140999,2024-03-09T09:22:00.000Z,CARD,0.41
9858603270,9189851101,776036,2024-08-26T19:27:00.000Z,CARD,0.38
9881845557,9177256670,999395,2024-06-08T19:16:00.000Z,UPI,0.32
9883564299,9189157045,405560,2024-11-15T12:44:00.000Z,CARD,0.6
9817378578,9130511492,903182,2024-09-11T08:28:00.000Z,RTGS,0.22
9851781261,9157992624,693091,2024-07-27T13:04:00.000Z,IMPS,0.01
9892181057,9158059782,972771,2024-11-06T02:55:00.000Z,UPI,0.66
9893091688,9143392398,659072,2024-06-02T08:19:00.000Z,IMPS,0.75
9891148724,9138770644,292436,2024-08-01T01:35:00.000Z,IMPS,0.91
9874418872,9137507953,290838,2024-12-21T05:39:00.000Z,CARD,0.71
9852166848,9133267986,921544,2024-08-09T02:02:00.000Z,CARD,0.85
9828067994,9150504012,139090,2024-07-01T19:44:00.000Z,IMPS,0.38
9815755012,9166301646,899937,2024-06-22T03:10:00.000Z,RTGS,0.73
9855386020,9128376340,994336,2024-05-09T02:04:00.000Z,NEFT,0.37
9861277965,9178643032,809806,2024-02-05T00:40:00.000Z,NEFT,0.76
9838424160,9121446388,902489,2024-08-02T12:42:00.000Z,UPI,0.55
9840234233,9182938190,763228,2024-12-23T20:04:00.000Z,CARD,0.58
9852415950,9120077959,522159,2024-07-27T21:00:00.000Z,IMPS,0.99
9850738901,9180267431,609871,2024-06-05T20:44:00.000Z,RTGS,0.06
9845084000,9144806630,326981,2024-08-19T11:07:00.000Z,IMPS,0.25
9815165327,9156785908,662328,2024-01-24T15:39:00.000Z,CARD,0.86
9898235834,9120852521,560134,2024-04-12T18:48:00.000Z,WALLET,0.71
9834401955,9137193015,323827,2024-09-07T04:07:00.000Z,WALLET,0.72
9882643831,9180963834,776044,2024-02-18T12:43:00.000Z,UPI,0.24
9882063240,9112880327,109326,2024-12-24T14:49:00.000Z,NEFT,0.57
9865794037,9199888623,559924,2024-07-22T16:27:00.000Z,NEFT,0.01
9858510065,9123296629,405026,2024-01-02T11:56:00.000Z,WALLET,0.52
9852692380,9190720212,445080,2024-12-26T02:27:00.000Z,CARD,0.06
9850784722,9129263338,111892,2024-08-20T04:34:00.000Z,UPI,0.27
9846568886,9176877755,794840,2024-10-22T09:49:00.000Z,RTGS,0.7
9817401234,9154687574,230130,2024-07-01T06:30:00.000Z,RTGS,0.61
9863308621,9167266811,416312,2024-07-04T12:48:00.000Z,WALLET,0.7
9824201612,9182102159,720821,2024-12-01T16:28:00.000Z,UPI,0.45
9837197870,9146655736,986689,2024-08-23T09:38:00.000Z,WALLET,0.16
9824560476,9147624573,398431,2024-03-19T00:47:00.000Z,NEFT,0.44
9860506571,9158477574,813043,2024-05-01T23:28:00.000Z,WALLET,0.13
9860926130,9117556379,245470,2024-08-10T09:29:00.000Z,NEFT,0.75
9851195135,9167135011,639363,2024-11-22T17:06:00.000Z,RTGS,0.83
9819988099,9141916405,207704,2024-01-31T19:28:00.000Z,RTGS,0.63
9839128505,9190994580,260529,2024-08-03T14:58:00.000Z,IMPS,0.05
9813051607,9147904638,407654,2024-02-01T22:24:00.000Z,IMPS,0.27
9851361040,9162288630,801617,2024-02-03T07:09:00.000Z,RTGS,0.24
9853177898,9197102524,549959,2024-06-24T12:08:00.000Z,RTGS,0.96
9859631808,9175148740,436381,2024-07-09T02:34:00.000Z,CARD,0.28
9886361035,9164885013,101728,2024-05-17T00:42:00.000Z,RTGS,0.8
9842522965,9122694269,790068,2024-05-06T22:00:00.000Z,NEFT,0.38
9834368560,9186963584,842602,2024-07-16T13:34:00.000Z,CARD,0.05
9898158503,9181649530,211452,2024-07-24T15:53:00.000Z,RTGS,0.92
9885363686,9182159844,239400,2024-05-14T14:33:00.000Z,IMPS,0.48
9851133021,9139541070,266836,2024-06-13T11:30:00.000Z,CARD,0.03
9841731345,9182230864,962796,2024-03-23T06:29:00.000Z,UPI,0.99
9867952273,9146476757,280049,2024-06-05T00:54:00.000Z,WALLET,0.24
9820879131,9168386460,141433,2024-01-13T09:19:00.000Z,WALLET,0.06
9898322292,9132222957,396117,2024-10-14T10:41:00.000Z,RTGS,0.93
9836531350,9146243689,701502,2024-07-11T20:49:00.000Z,RTGS,0.63
9862958763,9111452311,290394,2024-08-07T15:34:00.000Z,NEFT,0.71
9862474201,9150652099,872838,2024-02-12T16:29:00.000Z,NEFT,0.28
9839089943,9171393454,955077,2024-09-02T00:27:00.000Z,CARD,0.76
9882762010,9173659234,618639,2024-08-11T06:58:00.000Z,RTGS,0.02
9889250955,9194802566,731063,2024-06-22T02:55:00.000Z,WALLET,1
9890397044,9117806623,96832,2024-07-16T15:57:00.000Z,WALLET,0.47
9896089427,9113106894,166506,2024-10-21T18:02:00.000Z,IMPS,0.71
9846788605,9116657691,351970,2024-01-08T12:02:00.000Z,UPI,0.93
9882253466,9191468888,668379,2024-06-06T11:03:00.000Z,IMPS,0.05
9846029888,9170587741,256758,2024-02-17T06:57:00.000Z,IMPS,0.5
9820313726,9172148855,972478,2024-06-01T20:43:00.000Z,UPI,0.26
9826025742,9147877962,587926,2024-11-27T03:37:00.000Z,CARD,0.12
9823291170,9132939662,658802,2024-10-06T18:32:00.000Z,IMPS,0.26
9894404245,9163571891,605539,2024-11-19T00:24:00.000Z,IMPS,0.67
9842768061,9193089944,215246,2024-09-22T23:49:00.000Z,CARD,0.73
9819166870,9153409030,91164,2024-12-12T16:50:00.000Z,CARD,0.85
9885265890,9183226461,227992,2024-02-01T01:30:00.000Z,RTGS,0.1
9886832997,9140705087,196229,2024-12-22T12:09:00.000Z,WALLET,0.57
9898319506,9177015333,622464,2024-09-27T19:40:00.000Z,CARD,0.09
9823643430,9119262441,869692,2024-07-22T13:10:00.000Z,RTGS,0.03
9854522007,9171662138,184211,2024-11-07T10:12:00.000Z,CARD,0.95
9875451721,9172667549,832370,2024-09-24T23:30:00.000Z,NEFT,0.49
9872768674,9119926091,935187,2024-04-03T06:56:00.000Z,IMPS,0.04
9865091141,9116190242,393368,2024-07-10T12:04:00.000Z,IMPS,0.64
9861528929,9176553604,702166,2024-05-16T07:27:00.000Z,IMPS,0.43
9866360536,9136003303,39026,2024-01-22T01:39:00.000Z,WALLET,0.26
9810993860,9149821847,509941,2024-04-08T06:53:00.000Z,NEFT,0.84
9839349887,9129538880,356723,2024-11-14T17:34:00.000Z,IMPS,0.5
9870241551,9121580801,82404,2024-12-09T21:43:00.000Z,IMPS,0.24
9848440497,9148046676,221932,2024-01-11T16:28:00.000Z,CARD,0.63
9851644827,9175840601,935847,2024-01-11T15:17:00.000Z,NEFT,0.45
9846140677,9126662968,4157,2024-07-21T06:31:00.000Z,RTGS,0.71
9855965516,9153341282,387463,2024-03-21T06:44:00.000Z,UPI,0.1
9890606860,9171542752,109069,2024-04-24T16:57:00.000Z,RTGS,0.67
9869201336,9145411085,737346,2024-06-28T08:43:00.000Z,CARD,0.3
9819297788,9174881025,858233,2024-07-11T10:42:00.000Z,NEFT,0.82
9814320769,9155165753,863284,2024-01-11T15:11:00.000Z,WALLET,0.86
9895834728,9189509191,189977,2024-05-07T15:02:00.000Z,NEFT,0.73
9857620169,9124793660,286702,2024-09-25T05:10:00.000Z,IMPS,0.98
9849559717,9119044972,629590,2024-04-21T02:45:00.000Z,UPI,0.04
9851616054,9148112720,1302,2024-10-26T14:52:00.000Z,NEFT,0.09
9837490787,9169403108,640905,2024-11-08T07:33:00.000Z,UPI,0.29
9856281696,9127839489,750486,2024-03-17T08:45:00.000Z,RTGS,0.57
9883602023,9133457173,778992,2024-05-28T05:55:00.000Z,UPI,0.12
9835745927,9195526093,622491,2024-04-13T08:07:00.000Z,WALLET,0.77
9870579231,9165396016,766737,2024-04-14T19:20:00.000Z,WALLET,0.69
9874604208,9164872799,83797,2024-11-05T06:39:00.000Z,IMPS,0.94
9887993364,9189383868,970562,2024-02-21T06:23:00.000Z,CARD,0.72
9854230346,9144242965,747648,2024-09-03T14:11:00.000Z,WALLET,0.5
9827691881,9157939430,999632,2024-10-28T03:39:00.000Z,UPI,0.34
9853212737,9169436137,460761,2024-01-23T03:44:00.000Z,IMPS,0.24
9889602370,9195218395,936221,2024-10-01T09:29:00.000Z,RTGS,0.26
9834244644,9158573877,586388,2024-08-16T10:33:00.000Z,WALLET,1
9831729685,9150968035,761426,2024-05-07T22:47:00.000Z,WALLET,0.46
9829522447,9111193135,244087,2024-11-07T19:12:00.000Z,CARD,0.71
9823689677,9139335371,63202,2024-02-06T09:06:00.000Z,UPI,0.04
9847410727,9168054062,750222,2024-09-12T19:23:00.000Z,NEFT,0.78
9835888968,9126696167,948774,2024-12-11T05:33:00.000Z,IMPS,0.01
9843436696,9126250575,886837,2024-10-23T11:04:00.000Z,NEFT,0.72
9848215722,9197234912,827514,2024-02-06T03:09:00.000Z,RTGS,0.39
9843102007,9113736630,654022,2024-09-24T03:57:00.000Z,CARD,0.01
9860314586,9133729028,365609,2024-09-17T20:47:00.000Z,NEFT,0.12
9887698043,9186034243,55229,2024-05-24T05:33:00.000Z,WALLET,0.27
